region,scoreNN1b,scoreNN2b,nMDT,nRPC,nTGC,nBOL,clusE,rms_clustime,mindR,isolation,MET_dphi
endcap,0.7894,0.6166,48,27,6,0,4.354,3.089,0.253,0.206,-1.851
endcap,0.9195,0.8998,45,21,7,3,3.421,0.841,0.315,0.153,0.894
endcap,0.8727,1.0,46,23,9,5,5.498,1.881,0.499,0.3,-2.785
endcap,0.895,0.9098,48,12,5,7,2.951,0.98,0.37,0.174,-0.429
endcap,0.6077,0.8508,45,8,4,1,3.111,1.096,0.38,0.213,-3.114
endcap,0.8178,0.7757,35,19,7,3,8.646,1.527,0.445,0.232,-2.848
endcap,0.8452,0.8211,44,21,13,3,6.203,1.865,0.292,0.136,2.429
endcap,0.657,0.6371,45,16,8,4,11.651,0.77,0.226,0.123,-0.939
endcap,0.5512,0.5398,32,20,3,5,2.428,1.644,0.321,0.242,-0.941
endcap,0.6113,0.6166,38,22,4,2,7.213,1.801,0.138,0.153,1.943
endcap,0.7836,0.8592,27,16,8,6,4.23,2.044,0.335,0.221,-1.892
endcap,0.6476,0.6565,38,23,3,7,5.788,1.423,0.35,0.093,1.693
endcap,0.6658,0.6309,44,18,4,3,3.391,2.067,0.171,0.154,2.792
endcap,0.9034,0.9912,40,23,9,4,9.033,1.999,0.231,0.148,-1.554
endcap,0.5493,0.7449,33,15,7,2,7.799,0.274,0.251,0.212,2.015
endcap,0.505,0.5148,30,21,6,3,1.816,1.421,0.345,0.217,1.692
endcap,0.6764,0.7176,46,18,4,7,8.575,2.289,0.228,0.191,0.988
endcap,0.6459,0.5987,39,13,13,4,2.741,0.484,0.283,0.203,-0.041
endcap,0.9276,0.7956,32,26,10,5,7.823,0.802,0.423,0.094,1.121
endcap,0.8003,0.8022,52,28,10,4,3.902,0.371,0.268,0.17,1.145
endcap,0.877,1.0,41,19,3,6,8.826,0.783,0.329,0.193,1.287
endcap,0.4732,0.582,33,16,7,2,3.234,1.839,0.295,0.103,1.935
endcap,0.4774,0.6877,43,20,5,7,5.562,1.275,0.3,0.237,-2.493
endcap,0.452,0.519,31,17,8,4,0.882,0.794,0.38,0.124,0.003
endcap,0.8172,0.7166,38,17,7,5,7.541,1.343,0.364,0.323,-1.71
endcap,0.7937,0.6842,45,22,9,6,2.179,1.759,0.328,0.157,-3.116
endcap,0.582,0.6389,40,21,2,5,7.982,1.443,0.128,0.086,-2.369
endcap,0.5372,0.613,49,21,4,1,4.76,1.935,0.325,0.154,2.379
endcap,0.5153,0.4308,38,18,7,4,2.754,0.923,0.298,0.306,-3.059
endcap,0.9864,0.9237,27,20,5,6,10.165,1.039,0.431,0.065,-2.213
endcap,0.4914,0.4531,51,24,6,5,2.453,1.421,0.226,0.234,-2.606
endcap,0.6491,0.5461,45,26,6,9,5.796,0.075,0.385,0.262,-1.394
endcap,0.3559,0.4598,41,27,6,4,10.392,1.374,0.379,0.104,2.119
endcap,0.4738,0.4816,47,14,11,5,7.744,0.882,0.35,0.251,-1.827
endcap,0.4078,0.4678,32,23,6,5,4.817,1.742,0.224,0.087,-1.109
endcap,0.9939,1.0,40,20,5,3,5.716,2.006,0.235,0.174,-2.319
endcap,0.617,0.2737,27,29,6,5,2.418,2.29,0.144,0.286,-0.625
endcap,0.7105,0.7632,35,14,6,5,2.434,1.474,0.296,0.054,-2.525
endcap,0.2219,0.2603,41,21,6,5,0.862,1.044,0.371,0.383,2.852
endcap,0.8341,0.9623,46,19,5,7,7.731,1.51,0.386,0.248,-0.149
endcap,0.8738,0.9415,40,18,8,4,4.857,1.067,0.277,0.204,1.286
endcap,0.8502,1.0,39,22,7,4,3.539,0.844,0.354,0.228,0.176
endcap,0.691,0.7116,41,16,8,8,5.996,1.858,0.324,0.169,-1.103
endcap,0.8398,0.6188,39,22,3,2,7.185,0.789,0.249,0.131,-1.144
endcap,0.675,0.77,46,19,11,2,5.452,2.272,0.278,0.234,-1.909
endcap,0.8688,0.9067,38,20,4,4,2.522,1.449,0.372,0.297,2.192
endcap,0.8536,0.5905,40,25,4,2,5.646,1.306,0.366,0.15,-1.647
endcap,1.0,0.7582,33,22,6,0,3.597,1.037,0.273,0.228,-0.504
endcap,0.3147,0.3187,43,16,4,4,5.439,1.556,0.086,0.231,1.781
endcap,0.6882,0.751,50,18,6,3,3.213,1.204,0.337,0.233,-0.993
endcap,0.5617,0.6674,39,26,7,3,10.435,1.65,0.296,0.233,-1.318
endcap,0.6772,0.7105,47,21,10,4,6.121,1.68,0.466,0.132,-2.401
endcap,0.5157,0.7337,27,21,4,4,18.631,1.592,0.315,0.111,-1.326
endcap,0.2226,0.1137,37,13,6,4,4.472,2.401,0.415,0.155,-2.588
endcap,0.9238,0.8015,42,17,5,2,12.232,1.685,0.465,0.289,0.164
endcap,0.7367,0.6717,36,29,6,3,2.815,1.517,0.29,0.157,1.94
endcap,0.7635,0.7785,40,30,4,4,2.235,1.077,0.296,0.115,-2.364
endcap,1.0,1.0,46,19,7,4,8.919,1.194,0.199,0.148,0.523
endcap,0.5439,0.5074,40,21,11,6,3.381,0.986,0.317,0.183,-1.194
endcap,0.8546,1.0,38,22,1,4,9.323,0.626,0.182,0.295,-2.119
endcap,0.9279,0.912,39,22,8,1,4.248,2.306,0.262,0.085,-0.921
endcap,0.7071,0.7262,50,17,6,4,11.525,0.468,0.258,0.092,-1.325
endcap,0.7396,0.8099,25,17,7,4,7.012,1.164,0.355,0.205,2.606
endcap,0.9723,1.0,50,23,11,6,2.252,0.957,0.52,0.136,2.543
endcap,0.7447,0.7175,35,18,4,0,2.59,1.508,0.123,0.264,2.894
endcap,0.76,0.8453,40,16,7,5,2.939,2.129,0.282,0.191,1.811
endcap,0.6237,0.629,45,22,6,4,5.476,2.406,0.444,0.18,-2.112
endcap,0.9574,0.9087,33,24,6,5,6.575,1.131,0.147,0.181,2.214
endcap,0.5312,0.5448,28,22,12,5,14.936,1.278,0.24,0.056,2.201
endcap,0.9582,0.8895,37,15,8,3,5.251,1.657,0.371,0.222,-0.464
endcap,0.8857,0.9308,33,21,6,3,5.844,1.485,0.286,0.29,0.795
endcap,0.267,0.2901,44,18,4,6,2.72,1.38,0.321,0.156,-1.211
endcap,0.6479,0.7865,44,22,3,3,11.894,1.242,0.277,0.037,1.571
endcap,0.6979,0.8869,25,26,5,4,9.818,1.345,0.398,0.123,-2.617
endcap,0.5166,0.5904,25,9,1,6,2.163,0.986,0.264,0.158,-0.099
endcap,0.6349,0.7361,37,17,6,7,1.74,1.13,0.371,0.311,-1.148
endcap,1.0,0.8457,45,22,11,1,12.081,0.935,0.315,0.411,-0.953
endcap,0.6149,0.5451,40,25,3,1,6.645,1.326,0.345,0.179,0.752
endcap,0.3138,0.6026,37,23,4,6,6.33,0.566,0.166,0.305,2.147
endcap,0.954,0.8375,33,18,7,3,3.455,1.388,0.384,0.288,1.046
endcap,0.7477,1.0,38,10,8,4,12.443,0.812,0.268,0.247,0.625
endcap,0.9559,0.7798,46,18,5,6,9.531,1.701,0.266,0.238,0.253
endcap,0.586,0.6368,33,23,5,1,4.791,0.623,0.185,0.154,1.139
endcap,0.1654,0.4989,39,16,4,3,8.188,0.992,0.327,0.093,0.358
endcap,0.8036,0.8293,41,18,8,2,1.129,1.487,0.185,0.267,2.154
endcap,0.8065,0.744,50,16,8,7,3.561,0.708,0.346,0.236,-0.611
endcap,0.9622,0.7993,41,15,2,2,3.532,0.463,0.415,0.208,-0.285
endcap,0.6598,0.7133,45,22,5,2,13.458,0.743,0.387,0.139,-2.808
endcap,0.4509,0.5142,39,32,4,7,6.351,1.891,0.366,0.255,-0.206
endcap,0.3615,0.2945,33,23,9,6,3.316,0.375,0.258,0.305,-2.929
endcap,0.5919,0.5496,38,15,7,6,1.387,1.208,0.183,0.261,1.717
endcap,0.8624,0.7614,40,22,4,5,3.546,2.114,0.211,0.305,2.407
endcap,0.4043,0.555,28,15,8,2,3.627,1.42,0.188,0.275,-1.385
endcap,0.7149,0.7274,40,13,7,3,3.702,1.355,0.193,0.22,2.974
endcap,0.8778,0.6603,48,23,4,4,5.686,1.229,0.383,0.196,-2.674
endcap,0.8782,0.9752,37,17,4,4,3.402,1.388,0.378,0.134,-1.767
endcap,0.5354,0.4839,42,19,7,5,4.704,0.443,0.041,0.196,1.694
endcap,0.9508,1.0,42,23,7,4,3.961,1.106,0.242,0.191,1.937
endcap,0.2751,0.3996,33,28,5,2,4.691,1.106,0.451,0.289,2.161
endcap,0.7611,0.8811,35,13,8,4,16.108,0.685,0.267,0.233,1.559
endcap,0.5059,0.5842,44,22,4,6,2.751,0.142,0.303,0.186,-0.216
endcap,0.8415,0.8839,37,24,3,4,0.933,1.189,0.3,0.205,1.015
endcap,0.4469,0.5404,34,11,6,4,8.455,1.628,0.377,0.297,1.817
endcap,0.6751,0.6813,42,22,13,2,3.966,2.044,0.21,0.219,0.639
endcap,0.6492,0.682,41,17,7,2,0.424,1.29,0.252,0.094,-1.895
endcap,0.9465,0.907,28,25,7,2,0.416,1.851,0.326,0.186,-3.11
endcap,0.7537,0.7259,29,24,6,4,2.399,1.945,0.289,0.242,-0.125
endcap,0.1965,0.4037,47,15,9,3,4.71,0.457,0.264,0.129,2.281
endcap,0.6715,0.8035,42,20,9,4,2.968,0.89,0.285,0.054,2.12
endcap,0.5549,0.6761,38,20,6,7,4.463,2.735,0.328,0.171,1.35
endcap,0.7444,0.8324,44,18,5,3,13.629,0.602,0.313,0.244,-1.216
endcap,0.875,0.8629,31,15,8,3,4.36,2.312,0.408,0.32,1.202
endcap,0.529,0.5991,34,15,8,3,7.807,2.346,0.432,0.155,-0.231
endcap,0.9998,0.8817,26,17,8,3,5.852,1.636,0.194,0.157,-2.689
endcap,0.3683,0.511,50,23,8,6,6.974,1.506,0.036,0.218,1.023
endcap,0.6089,0.6792,31,16,4,3,4.592,2.012,0.324,0.183,1.725
endcap,0.6725,0.6013,42,15,3,3,4.829,1.692,0.261,0.116,-0.301
endcap,0.5864,0.3576,45,26,3,3,5.663,1.213,0.368,0.138,-2.667
endcap,0.7667,0.6301,31,19,6,3,2.615,1.578,0.227,0.186,-2.512
endcap,0.4332,0.6743,42,24,2,1,2.101,1.245,0.269,0.348,1.448
endcap,0.7806,0.7509,28,20,4,2,2.656,2.475,0.385,0.238,-2.646
endcap,0.3368,0.4458,39,17,7,1,4.397,1.532,0.259,0.3,1.043
endcap,0.7734,0.6952,40,24,6,3,5.531,2.092,0.079,0.327,-0.691
endcap,0.9259,1.0,42,27,4,1,5.713,0.736,0.32,0.13,-0.965
endcap,0.7012,0.9367,40,19,4,6,1.245,0.56,0.229,0.123,1.524
endcap,0.7471,0.6342,33,23,9,4,4.703,0.832,0.273,0.222,0.83
endcap,1.0,0.905,36,20,4,4,0.603,0.043,0.188,0.098,0.335
endcap,0.7917,0.9843,29,18,5,4,11.553,1.722,0.299,0.358,-0.971
endcap,0.6272,0.7051,39,16,5,1,2.316,1.431,0.283,0.291,-1.744
endcap,0.7126,0.8359,36,17,4,6,4.87,1.914,0.444,0.284,1.735
endcap,0.533,0.4489,43,19,9,2,3.238,1.959,0.212,0.173,1.603
endcap,0.7033,0.7403,38,22,3,2,8.986,1.182,0.173,0.223,-0.255
endcap,0.5449,0.5273,32,16,9,5,3.623,2.258,0.178,0.189,-1.788
endcap,0.4737,0.5479,40,17,7,6,6.051,1.133,0.483,0.096,-2.158
endcap,0.6635,0.7583,44,11,7,6,1.174,2.226,0.323,0.22,-0.78
endcap,0.8101,0.5547,51,26,3,6,6.78,2.09,0.17,0.153,2.799
endcap,0.7648,0.5958,39,27,8,5,2.111,0.552,0.376,0.284,0.831
endcap,0.6645,0.4355,55,22,9,5,4.596,1.26,0.313,0.214,1.8
endcap,1.0,0.9537,41,19,12,3,3.214,0.804,0.249,0.218,-1.961
endcap,0.5047,0.4504,40,27,6,3,4.645,0.549,0.254,0.226,-2.058
endcap,0.5822,0.5562,50,20,3,2,3.846,1.424,0.196,0.112,-3.085
endcap,0.6286,0.7161,48,22,3,7,8.473,0.413,0.209,0.207,-2.087
endcap,0.8885,0.8529,46,17,7,5,8.966,1.553,0.122,0.193,0.685
endcap,0.6674,0.6215,33,16,8,1,12.369,0.71,0.275,0.061,-1.792
endcap,0.5108,0.6316,28,22,11,4,8.253,0.968,0.408,0.23,-1.265
endcap,0.8831,0.5651,36,17,7,4,3.624,2.111,0.298,0.136,2.923
endcap,0.7255,0.8745,43,29,5,5,5.992,2.436,0.336,0.278,0.611
endcap,0.5271,0.6803,37,25,12,0,5.344,1.403,0.329,0.131,-1.349
endcap,0.9767,0.897,34,19,4,6,5.283,1.704,0.381,0.193,3.013
endcap,0.6901,0.7259,25,23,4,4,0.51,1.768,0.314,0.255,1.867
endcap,0.8011,0.8036,46,18,3,4,5.007,3.488,0.263,0.066,-0.734
endcap,0.7815,0.7153,34,28,5,5,4.164,1.832,0.138,0.136,2.528
endcap,0.9172,0.6633,39,18,6,4,5.429,1.294,0.412,0.051,-0.777
endcap,0.6504,0.8451,40,23,5,4,3.68,0.991,0.518,0.286,-2.609
endcap,0.6273,0.4277,25,23,4,1,3.823,1.003,0.28,0.207,0.48
endcap,0.8249,0.7052,40,18,3,3,6.726,1.253,0.242,0.185,2.084
endcap,0.5871,0.6602,40,15,8,5,4.825,1.261,0.261,0.054,2.348
endcap,0.8885,0.9785,41,23,6,3,9.279,1.84,0.229,0.026,0.038
endcap,0.9847,0.9234,27,31,5,4,3.249,0.962,0.367,0.252,0.926
endcap,0.4784,0.3766,39,19,9,6,14.163,2.305,0.192,0.096,-1.038
endcap,0.5916,0.7002,33,21,6,3,4.474,2.071,0.292,0.304,-2.562
endcap,0.9022,0.7674,28,22,2,5,6.112,0.219,0.303,0.075,1.136
endcap,0.9494,0.8278,43,18,6,5,10.56,0.766,0.205,0.164,-1.278
endcap,0.6778,0.5803,44,21,6,5,4.427,0.021,0.205,0.103,-1.362
endcap,0.7612,0.5904,40,16,8,4,1.786,2.121,0.122,0.136,1.609
endcap,0.9377,0.7401,42,16,6,9,10.409,1.167,0.331,0.128,-1.219
endcap,0.6786,0.6017,44,17,5,2,5.254,1.655,0.252,0.187,-2.91
endcap,1.0,0.9685,36,24,4,5,5.778,1.021,0.073,0.096,-2.313
endcap,0.5626,0.7011,36,21,2,5,3.296,0.977,0.299,0.229,-1.055
endcap,0.8055,0.7571,37,21,9,2,7.193,1.466,0.277,0.215,-1.414
endcap,0.7591,0.8705,41,15,5,3,3.821,1.034,0.338,0.143,1.122
endcap,0.5302,0.5559,38,15,5,9,1.719,0.517,0.362,0.262,-2.327
endcap,0.6677,0.5745,51,20,7,8,2.91,1.297,0.351,0.139,1.801
endcap,0.9653,0.6993,33,19,7,1,1.844,1.476,0.201,0.244,-2.189
endcap,0.6536,0.4871,35,19,7,3,2.995,1.433,0.184,0.195,-0.093
endcap,0.8082,0.8801,41,22,5,1,4.151,1.194,0.199,0.293,-0.371
endcap,0.76,0.7465,41,23,6,4,8.855,1.389,0.328,0.211,1.562
endcap,0.9272,0.7065,32,22,12,5,3.94,1.237,0.36,0.312,-0.481
endcap,0.7343,0.5855,32,22,4,5,4.282,1.023,0.412,0.15,-2.901
endcap,0.7194,0.8015,47,12,3,7,4.614,0.487,0.244,0.254,0.831
endcap,0.7207,0.509,40,22,8,3,9.358,1.526,0.276,0.306,-1.284
endcap,0.8132,0.8567,36,19,3,3,11.921,1.344,0.372,0.103,2.159
endcap,0.8221,0.705,41,22,8,9,3.893,0.537,0.392,0.17,1.104
endcap,0.8088,0.8836,32,21,3,4,11.047,1.064,0.118,0.241,-1.697
endcap,0.698,0.7177,42,29,6,3,10.187,2.208,0.401,0.165,-2.425
endcap,0.9639,1.0,36,16,6,2,4.626,1.446,0.254,0.158,1.446
endcap,0.4891,0.4444,50,21,7,3,4.496,1.318,0.349,0.124,-1.125
endcap,0.6961,0.5352,46,16,8,7,3.588,1.582,0.407,0.202,-3.051
endcap,0.7712,0.886,38,20,7,1,4.63,2.597,0.171,0.281,-2.473
endcap,0.6252,0.5606,36,18,4,1,6.475,1.399,0.295,0.326,-0.044
endcap,0.4155,0.3765,42,16,7,6,2.176,1.068,0.051,0.093,-1.809
endcap,0.761,0.7267,38,21,11,3,5.171,1.286,0.261,0.234,-1.601
endcap,0.9154,0.8768,52,20,8,3,4.393,2.088,0.37,0.195,-0.628
endcap,0.5442,0.769,37,18,3,5,9.893,1.267,0.501,0.193,-1.661
endcap,0.5941,0.4772,40,20,10,2,4.868,1.519,0.371,0.133,-2.572
endcap,0.8639,0.8276,35,19,4,1,13.795,1.377,0.339,0.276,-0.904
endcap,0.8324,0.8593,39,16,6,3,4.349,1.512,0.399,0.217,2.182
endcap,0.9994,0.7868,49,24,8,1,7.429,2.01,0.308,0.233,-0.567
endcap,0.5306,0.5653,43,19,2,2,6.349,2.035,0.41,0.014,1.178
endcap,0.9419,0.8649,43,15,8,2,6.38,0.417,0.211,0.381,1.854
endcap,0.8622,0.9903,40,24,7,4,3.125,1.733,0.581,0.269,0.628
endcap,0.8702,0.7256,39,17,7,2,9.326,1.67,0.327,0.088,0.568
endcap,0.8184,0.9423,49,14,4,4,6.354,1.791,0.17,0.161,-0.262
endcap,0.703,0.7689,36,22,7,5,2.883,0.863,0.331,0.273,0.426
endcap,0.8081,0.5885,26,14,7,5,4.428,2.009,0.354,0.311,-1.807
endcap,0.4452,0.5617,50,26,3,2,2.173,1.691,0.349,0.094,-1.559
endcap,0.9056,0.7573,49,22,9,1,2.597,1.846,0.29,0.209,1.275
endcap,0.9013,0.8552,49,20,4,2,4.36,2.019,0.329,0.083,-2.284
endcap,0.5044,0.6755,25,20,3,3,1.644,1.342,0.404,0.247,-1.071
endcap,0.6111,0.8023,46,30,5,4,8.953,1.445,0.263,0.321,-1.642
endcap,0.455,0.6083,38,19,9,4,3.542,1.228,0.152,0.226,0.659
endcap,0.6042,0.5924,42,21,5,6,3.207,0.729,0.457,0.185,1.351
endcap,0.5784,0.6046,47,17,7,4,1.023,1.917,0.221,0.112,-0.436
endcap,0.8292,0.8476,39,14,5,3,3.749,1.642,0.368,0.237,-3.094
endcap,0.8243,0.7897,38,17,5,3,1.849,0.87,0.221,0.218,-2.484
endcap,0.5862,0.443,39,17,4,3,14.477,1.893,0.39,0.205,2.116
endcap,0.6608,0.8757,39,18,10,5,2.724,1.197,0.17,0.152,-1.172
endcap,0.6091,0.6339,41,27,7,6,3.352,1.641,0.376,0.192,2.655
endcap,0.4622,0.5903,47,18,5,5,9.703,1.522,0.293,0.209,-0.869
endcap,0.8565,1.0,47,21,7,6,2.335,1.64,0.217,0.247,-0.245
endcap,0.6413,0.7243,37,19,5,1,5.687,0.906,0.323,0.171,-0.265
endcap,0.7975,0.705,40,23,2,2,4.558,1.531,0.372,0.162,1.533
endcap,0.9064,0.7235,40,18,7,3,3.549,1.628,0.337,0.076,1.228
endcap,0.775,0.8887,37,16,8,6,6.796,1.475,0.18,0.259,-1.331
endcap,0.4642,0.5976,47,20,8,4,3.108,1.272,0.131,0.217,-1.591
endcap,0.9564,0.8134,47,22,7,4,6.192,2.086,0.244,0.174,2.653
endcap,0.2028,0.5047,41,20,7,7,7.933,0.73,0.255,0.201,-2.795
endcap,0.5825,0.6266,35,28,10,6,5.094,1.659,0.59,0.355,-0.589
endcap,0.588,0.762,40,18,4,6,2.481,0.994,0.507,0.118,0.111
endcap,0.5487,0.6086,44,17,4,0,1.423,1.752,0.302,0.309,-1.904
endcap,0.6375,0.7199,40,22,4,4,12.508,2.663,0.252,0.262,-2.519
endcap,0.8829,0.8735,37,13,6,7,10.037,0.996,0.498,0.107,-1.11
endcap,0.4832,0.2786,57,22,4,2,13.271,1.816,0.133,0.297,-2.111
endcap,0.6747,0.5814,45,27,5,3,5.613,1.052,0.207,0.207,0.421
endcap,0.7641,0.769,50,17,7,1,7.719,0.269,0.298,0.297,2.697
endcap,0.8549,0.7141,38,16,7,3,5.76,2.064,0.273,0.247,2.675
endcap,0.5953,0.5417,28,23,5,4,5.086,0.267,0.231,0.273,-2.766
endcap,0.6823,0.7642,37,14,9,2,2.425,0.827,0.297,0.116,-2.641
endcap,0.7596,0.7557,41,26,11,6,6.427,1.51,0.175,0.156,1.015
endcap,0.8059,0.9335,40,35,3,2,3.524,1.934,0.216,0.161,-3.002
endcap,0.9091,1.0,33,23,6,4,2.962,2.532,0.333,0.133,-0.033
endcap,0.8447,0.4459,30,26,6,5,6.501,0.481,0.309,0.204,1.412
endcap,0.9282,1.0,34,19,6,3,1.924,1.53,0.329,0.094,-2.703
endcap,0.6953,0.678,39,15,7,3,8.011,1.305,0.336,0.284,-2.394
endcap,0.5562,0.5939,35,22,9,5,5.254,1.467,0.278,0.303,2.778
endcap,0.78,0.714,42,26,8,4,2.183,3.48,0.275,0.048,1.135
endcap,0.7142,0.7387,45,21,9,6,2.108,1.474,0.261,0.346,-0.946
endcap,1.0,1.0,36,15,7,8,17.036,0.536,0.391,0.249,-3.087
endcap,0.7133,0.7621,41,15,4,4,4.329,1.266,0.342,0.275,-2.087
endcap,1.0,0.8125,39,20,4,8,11.42,1.811,0.307,0.13,2.24
endcap,0.6042,0.7348,45,14,4,1,10.137,1.892,0.255,0.148,-2.274
endcap,0.3424,0.2539,44,17,2,5,6.144,1.574,0.251,0.214,2.023
endcap,0.5704,0.4845,39,17,4,6,7.87,1.649,0.166,0.123,-1.767
endcap,0.6597,0.5808,35,18,9,4,7.177,1.914,0.507,0.208,0.075
endcap,0.6769,0.7823,31,16,6,3,12.65,2.288,0.211,0.293,2.675
endcap,0.6802,0.7862,50,23,6,4,3.048,1.398,0.235,0.148,-0.834
endcap,0.3085,0.1429,42,20,4,4,9.123,1.841,0.154,0.17,-2.566
endcap,0.9415,0.7121,39,17,7,1,2.557,1.799,0.214,0.142,0.261
endcap,0.4315,0.4116,35,13,6,5,2.196,1.272,0.391,0.173,1.116
endcap,0.8076,0.6189,34,19,8,7,10.051,1.592,0.316,0.124,2.174
endcap,0.3179,0.2996,38,10,2,3,8.705,0.994,0.389,0.151,-1.909
endcap,0.9186,0.8696,33,25,13,4,3.301,1.817,0.104,0.077,0.027
endcap,0.3932,0.5724,31,17,5,3,2.822,0.753,0.439,0.191,-0.684
endcap,0.8772,1.0,41,22,5,4,3.604,1.987,0.38,0.246,-0.488
endcap,0.7673,0.7826,36,19,7,6,4.024,1.202,0.282,0.331,-0.164
endcap,0.6787,0.5395,48,20,6,3,5.359,1.811,0.309,0.221,0.127
endcap,0.8513,0.8745,31,24,6,5,3.019,0.873,0.32,0.082,2.66
endcap,0.7811,0.6682,36,23,7,2,3.667,2.342,0.187,0.142,0.116
endcap,0.5932,0.5571,32,27,5,3,8.374,1.804,0.334,0.209,1.672
endcap,0.7985,0.5841,35,19,4,6,7.313,0.533,0.447,0.11,-2.344
endcap,0.5324,0.7388,40,15,6,6,4.083,2.415,0.302,0.189,-3.036
endcap,0.2549,0.2885,44,18,9,5,4.125,2.592,0.325,0.149,1.566
endcap,0.5845,0.7031,40,20,7,2,3.521,1.442,0.271,0.289,-0.026
endcap,0.6637,0.8094,32,22,7,5,11.441,0.322,0.44,0.192,-2.823
endcap,1.0,0.7434,43,17,2,1,7.838,1.209,0.202,0.309,1.464
endcap,0.504,0.5007,33,19,8,3,2.511,1.93,0.247,0.258,-2.591
endcap,0.6066,0.5112,28,20,5,1,3.867,1.266,0.219,0.101,-2.923
endcap,0.8771,0.8405,41,18,5,7,8.599,1.816,0.173,0.299,1.29
endcap,0.2608,0.2234,34,17,7,2,3.105,1.778,0.385,0.119,-0.312
endcap,0.7105,0.7445,37,21,4,4,1.013,1.441,0.105,0.126,2.164
endcap,0.5542,0.6904,50,24,9,6,1.566,1.188,0.519,0.169,2.848
endcap,0.4081,0.4529,35,17,10,4,8.503,1.478,0.212,0.128,0.934
endcap,0.5975,0.5152,32,16,4,6,2.536,1.23,0.316,0.378,-2.989
endcap,0.6461,0.3963,51,20,11,3,5.447,0.588,0.473,0.249,1.597
endcap,0.7187,0.7509,31,19,4,3,11.789,2.007,0.278,0.102,-3.094
endcap,0.5899,0.5168,43,25,3,7,5.852,1.898,0.424,0.208,3.015
endcap,0.8782,0.8078,44,24,6,3,2.815,2.892,0.203,0.185,-0.295
endcap,0.8779,0.8038,44,12,6,2,1.859,1.244,0.208,0.063,0.441
endcap,0.6074,0.448,45,19,9,4,4.909,1.516,0.245,0.03,2.442
endcap,0.8453,0.7832,47,23,9,4,7.604,1.883,0.344,0.17,2.772
endcap,0.7321,0.3869,37,14,6,7,1.328,2.389,0.205,0.151,1.764
endcap,0.3963,0.3054,43,15,3,3,12.276,1.299,0.427,0.209,2.238
endcap,0.9635,1.0,35,20,3,7,5.441,1.387,0.553,0.269,0.454
endcap,0.8571,0.7759,36,15,4,3,1.935,2.434,0.352,0.303,-0.288
endcap,0.8034,0.8675,32,21,6,4,6.282,1.869,0.392,0.113,-2.065
endcap,0.7606,0.755,31,23,7,3,18.423,1.301,0.278,0.168,1.515
endcap,0.9906,1.0,31,10,9,3,3.932,1.441,0.23,0.261,-2.803
endcap,0.9254,0.6804,40,21,4,3,4.227,0.943,0.274,0.363,-0.45
endcap,0.6716,0.8397,41,20,8,1,12.463,2.341,0.396,0.395,0.884
endcap,0.9636,1.0,46,28,8,3,6.748,1.278,0.193,0.203,2.163
endcap,0.879,0.9961,50,18,4,8,6.015,1.535,0.374,0.27,-2.023
endcap,0.8551,0.7284,40,20,6,3,5.017,1.788,0.356,0.19,1.544
endcap,0.4514,0.5996,37,19,5,3,7.016,1.987,0.359,0.31,0.6
endcap,0.467,0.507,36,24,6,4,8.216,0.853,0.25,0.162,-1.642
endcap,0.8337,0.7409,39,26,5,4,0.467,1.22,0.216,0.219,2.116
endcap,0.6635,0.8662,43,26,10,3,5.802,1.207,0.328,0.403,0.85
endcap,0.6384,0.754,37,23,8,2,5.053,1.518,0.17,0.204,-1.126
endcap,0.6875,0.8327,27,25,8,1,7.461,1.084,0.276,0.188,0.679
endcap,0.6943,0.7339,45,20,10,4,4.164,2.778,0.263,0.35,0.626
endcap,0.5272,0.5863,38,20,4,1,6.523,0.772,0.33,0.157,-0.016
endcap,0.7532,0.6839,40,12,13,7,7.251,1.867,0.198,0.131,-1.275
endcap,0.9626,0.478,37,22,4,3,9.504,0.688,0.324,0.114,2.367
endcap,0.9212,0.8838,43,18,8,3,4.825,1.521,0.353,0.259,-2.732
endcap,0.9076,0.9641,35,20,4,3,16.051,1.644,0.289,0.202,1.933
endcap,0.8512,1.0,40,18,6,5,5.384,2.245,0.113,0.253,-1.763
endcap,0.6111,0.593,33,21,3,0,7.075,1.516,0.223,0.187,-2.895
endcap,0.6183,0.7524,34,29,5,3,5.423,2.268,0.279,0.235,1.048
endcap,0.5004,0.8468,29,28,6,0,4.817,1.257,0.26,0.184,1.024
endcap,0.7014,0.8513,40,21,5,5,7.846,1.388,0.282,0.34,-1.23
endcap,0.9494,0.8591,38,17,11,3,5.125,1.286,0.221,0.223,1.313
endcap,0.4464,0.3556,38,19,6,0,4.336,1.976,0.383,0.206,3.037
endcap,0.6707,0.4996,39,22,8,2,4.527,1.19,0.32,0.295,-2.012
endcap,0.4592,0.5813,34,23,5,6,3.303,2.05,0.156,0.079,2.059
endcap,0.953,0.8083,37,15,6,5,2.307,1.602,0.338,0.203,-1.499
endcap,0.6092,0.6815,50,19,4,5,1.559,1.392,0.353,0.33,-2.864
endcap,0.9405,0.9716,32,16,3,6,0.863,1.602,0.277,0.275,-0.048
endcap,0.6487,0.6051,38,20,4,2,4.329,1.06,0.417,0.18,-1.53
endcap,0.6439,0.6975,31,24,8,1,2.171,2.427,0.224,0.101,-0.469
endcap,0.8619,0.6912,45,23,4,4,4.13,1.563,0.118,0.139,0.219
